Mass	Radius	phi	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.1297653	0.126	4.356133999873004	11950000.0	69.36	1.039e+17	0.63505	0.6119600000000001	0.3723	9.335e-05	4.85e-06	1.105e-06	0.003995	8.538e-08	0.006626000000000001	3.785e-06	1.608e-05	0.001456	3.61e-05	0.0006945	6.125e-05	0.0007665	7.031e-06	0.00038199999999999996	5.078e-06	7.69e-05	3.964e-06	6.59e-05	4.2539999999999996e-08	3.2810000000000004e-06	3.918e-07	1.914e-05	1.399e-05	0.001327	3.684e-06	7.845e-05
0.1309394	0.1265	4.352044940104023	11930000.0	69.06	1.034e+17	0.63841	0.61292	0.37134	9.451e-05	4.846e-06	1.105e-06	0.003995	8.54e-08	0.006625	3.742e-06	1.608e-05	0.001456	3.61e-05	0.0006945	6.124e-05	0.0007664	7.03e-06	0.0003819	5.077e-06	7.689e-05	3.964e-06	6.59e-05	4.2539999999999996e-08	3.2810000000000004e-06	3.918e-07	1.914e-05	1.399e-05	0.001327	3.684e-06	7.844e-05
0.1321186	0.127	4.347951457251527	11910000.0	68.76	1.029e+17	0.64174	0.61387	0.37039	9.568e-05	4.849e-06	1.107e-06	0.003994	8.541000000000001e-08	0.006624	3.7e-06	1.608e-05	0.001456	3.61e-05	0.0006944	6.123e-05	0.0007662999999999999	7.029e-06	0.0003819	5.077e-06	7.688e-05	3.964e-06	6.589e-05	4.2530000000000004e-08	3.2810000000000004e-06	3.917e-07	1.914e-05	1.399e-05	0.001327	3.684e-06	7.844e-05
0.13330129999999998	0.1275	4.343853614086908	11890000.0	68.46	1.023e+17	0.64507	0.61482	0.36944	9.686e-05	4.8589999999999996e-06	1.111e-06	0.003994	8.542999999999999e-08	0.006624	3.66e-06	1.608e-05	0.001456	3.609e-05	0.0006944	6.123e-05	0.0007662999999999999	7.029e-06	0.0003819	5.076e-06	7.688e-05	3.963e-06	6.589e-05	4.2530000000000004e-08	3.28e-06	3.917e-07	1.914e-05	1.399e-05	0.001327	3.683e-06	7.843e-05
0.1344889	0.128	4.339751475561625	11870000.0	68.16	1.018e+17	0.64837	0.6157600000000001	0.3685	9.807e-05	4.881e-06	1.118e-06	0.003993	8.544e-08	0.006623	3.621e-06	1.607e-05	0.001456	3.609e-05	0.0006942999999999999	6.122e-05	0.0007662000000000001	7.0279999999999995e-06	0.0003818	5.076e-06	7.687e-05	3.963e-06	6.588e-05	4.252e-08	3.28e-06	3.917e-07	1.913e-05	1.399e-05	0.001327	3.683e-06	7.842e-05
0.1356805	0.1285	4.335645097771364	11850000.0	67.87	1.013e+17	0.65165	0.6167	0.36756	9.928e-05	4.915e-06	1.1290000000000001e-06	0.003993	8.546e-08	0.006622	3.584e-06	1.607e-05	0.0014550000000000001	3.609e-05	0.0006942000000000001	6.122e-05	0.0007661	7.0279999999999995e-06	0.0003818	5.075e-06	7.686e-05	3.9619999999999995e-06	6.587e-05	4.252e-08	3.28e-06	3.916e-07	1.913e-05	1.399e-05	0.001327	3.683e-06	7.841e-05
0.13687520000000003	0.129	4.331534563043621	11830000.0	67.57	1.007e+17	0.65493	0.61763	0.36663	0.00010049999999999999	4.96e-06	1.143e-06	0.003992	8.547000000000001e-08	0.006620999999999999	3.547e-06	1.607e-05	0.0014550000000000001	3.608e-05	0.0006942000000000001	6.121e-05	0.0007661	7.027000000000001e-06	0.0003818	5.075e-06	7.686e-05	3.9619999999999995e-06	6.587e-05	4.252e-08	3.28e-06	3.916e-07	1.913e-05	1.398e-05	0.001327	3.682e-06	7.841e-05
0.1380751	0.1295	4.327419934395319	11810000.0	67.28	1.002e+17	0.65817	0.61856	0.36571	0.00010180000000000001	5.0339999999999996e-06	1.166e-06	0.003992	8.548e-08	0.00662	3.513e-06	1.607e-05	0.0014550000000000001	3.608e-05	0.0006941	6.121e-05	0.000766	7.026e-06	0.00038169999999999995	5.074e-06	7.685e-05	3.9619999999999995e-06	6.586e-05	4.251e-08	3.279e-06	3.916e-07	1.913e-05	1.398e-05	0.001327	3.682e-06	7.84e-05
0.13927879999999998	0.13	4.323301263162739	11800000.0	66.98	9.967e+16	0.66141	0.61948	0.36479	0.000103	5.133e-06	1.195e-06	0.003991	8.548999999999999e-08	0.00662	3.4789999999999996e-06	1.607e-05	0.0014550000000000001	3.608e-05	0.0006941	6.12e-05	0.0007659	7.026e-06	0.00038169999999999995	5.074e-06	7.684e-05	3.961e-06	6.586e-05	4.251e-08	3.279e-06	3.915e-07	1.913e-05	1.398e-05	0.001326	3.682e-06	7.839e-05
0.1404859	0.1305	4.319178626446868	11780000.0	66.69	9.915e+16	0.66462	0.62039	0.36386999999999997	0.00010429999999999999	5.257000000000001e-06	1.232e-06	0.00399	8.55e-08	0.006619	3.4469999999999998e-06	1.606e-05	0.0014550000000000001	3.607e-05	0.0006940000000000001	6.12e-05	0.0007659	7.025e-06	0.00038169999999999995	5.074e-06	7.684e-05	3.961e-06	6.585e-05	4.251e-08	3.279e-06	3.915e-07	1.913e-05	1.398e-05	0.001326	3.6810000000000004e-06	7.839e-05
0.141698	0.131	4.315052082501206	11760000.0	66.4	9.862e+16	0.66782	0.6213	0.36296999999999996	0.0001056	5.4329999999999995e-06	1.2840000000000001e-06	0.00399	8.551e-08	0.006618000000000001	3.4160000000000004e-06	1.606e-05	0.0014550000000000001	3.607e-05	0.0006939	6.119e-05	0.0007658	7.025e-06	0.0003816	5.073e-06	7.683e-05	3.961e-06	6.585e-05	4.25e-08	3.278e-06	3.915e-07	1.912e-05	1.398e-05	0.001326	3.6810000000000004e-06	7.838e-05
0.14291210000000001	0.1315	4.310921708657915	11740000.0	66.11	9.81e+16	0.671	0.6222	0.36206	0.0001069	5.631e-06	1.3419999999999998e-06	0.003989	8.552e-08	0.0066170000000000005	3.3860000000000003e-06	1.606e-05	0.001454	3.607e-05	0.0006939	6.119e-05	0.0007657	7.024e-06	0.0003816	5.073e-06	7.682e-05	3.96e-06	6.584e-05	4.25e-08	3.278e-06	3.914e-07	1.912e-05	1.398e-05	0.001326	3.6810000000000004e-06	7.837e-05
0.1441315	0.132	4.306787576854659	11720000.0	65.82	9.758e+16	0.67416	0.6231	0.36116	0.0001082	5.911e-06	1.425e-06	0.003988	8.552999999999999e-08	0.0066159999999999995	3.3580000000000003e-06	1.606e-05	0.001454	3.606e-05	0.0006938	6.118e-05	0.0007657	7.0229999999999995e-06	0.0003816	5.072e-06	7.682e-05	3.96e-06	6.583e-05	4.249e-08	3.278e-06	3.914e-07	1.912e-05	1.398e-05	0.001326	3.68e-06	7.837e-05
0.14535610000000002	0.1325	4.302649711802249	11700000.0	65.54	9.706e+16	0.6773	0.6239899999999999	0.36027	0.00010959999999999998	6.2839999999999995e-06	1.5330000000000002e-06	0.003987	8.552999999999999e-08	0.006615	3.33e-06	1.606e-05	0.001454	3.606e-05	0.0006937	6.118e-05	0.0007656000000000001	7.0229999999999995e-06	0.0003815	5.072e-06	7.681e-05	3.96e-06	6.583e-05	4.249e-08	3.2769999999999997e-06	3.914e-07	1.912e-05	1.398e-05	0.001326	3.68e-06	7.836e-05
0.14658210000000002	0.133	4.29850819310373	11680000.0	65.25	9.655e+16	0.68043	0.62488	0.35939	0.0001109	6.69e-06	1.6519999999999998e-06	0.003986	8.552999999999999e-08	0.006615	3.3039999999999996e-06	1.605e-05	0.001454	3.606e-05	0.0006937	6.117e-05	0.0007655	7.022000000000001e-06	0.0003815	5.071e-06	7.68e-05	3.959e-06	6.582e-05	4.249e-08	3.2769999999999997e-06	3.913e-07	1.912e-05	1.397e-05	0.001326	3.68e-06	7.835e-05
0.1478129	0.1335	4.294363104903464	11660000.0	64.97	9.603e+16	0.6835399999999999	0.62576	0.35851	0.0001123	7.2220000000000005e-06	1.8069999999999998e-06	0.003985	8.552999999999999e-08	0.006614	3.278e-06	1.605e-05	0.001454	3.606e-05	0.0006935999999999999	6.117e-05	0.0007655	7.021e-06	0.0003815	5.071e-06	7.68e-05	3.959e-06	6.582e-05	4.248e-08	3.2769999999999997e-06	3.913e-07	1.912e-05	1.397e-05	0.001326	3.679e-06	7.835e-05
0.14904779999999998	0.134	4.290214491819173	11640000.0	64.68	9.552e+16	0.6866300000000001	0.62663	0.35763	0.0001137	7.882e-06	1.998e-06	0.0039829999999999996	8.552e-08	0.006613	3.253e-06	1.605e-05	0.0014529999999999999	3.605e-05	0.0006935999999999999	6.116e-05	0.0007654	7.021e-06	0.00038139999999999995	5.07e-06	7.679e-05	3.959e-06	6.581e-05	4.248e-08	3.2769999999999997e-06	3.913e-07	1.911e-05	1.397e-05	0.001325	3.679e-06	7.834e-05
0.15028629999999998	0.1345	4.286062414426711	11620000.0	64.4	9.501e+16	0.6896899999999999	0.6275	0.35675999999999997	0.0001151	8.68e-06	2.23e-06	0.003982	8.551e-08	0.006612000000000001	3.23e-06	1.605e-05	0.0014529999999999999	3.605e-05	0.0006935	6.115e-05	0.0007653	7.02e-06	0.00038139999999999995	5.07e-06	7.678e-05	3.958e-06	6.581e-05	4.248e-08	3.276e-06	3.9119999999999996e-07	1.911e-05	1.397e-05	0.001325	3.679e-06	7.833e-05
0.15152929999999998	0.135	4.281906926811394	11600000.0	64.12	9.45e+16	0.6927399999999999	0.62837	0.3559	0.00011659999999999999	9.662e-06	2.515e-06	0.00398	8.548999999999999e-08	0.006611	3.207e-06	1.604e-05	0.0014529999999999999	3.605e-05	0.0006934	6.115e-05	0.0007653	7.02e-06	0.00038139999999999995	5.07e-06	7.678e-05	3.958e-06	6.58e-05	4.2469999999999996e-08	3.276e-06	3.9119999999999996e-07	1.911e-05	1.397e-05	0.001325	3.679e-06	7.833e-05
0.1527759	0.1355	4.277748082053691	11580000.0	63.84	9.399e+16	0.69577	0.6292300000000001	0.35504	0.000118	1.083e-05	2.8539999999999997e-06	0.003978	8.547000000000001e-08	0.006611	3.185e-06	1.604e-05	0.0014529999999999999	3.604e-05	0.0006934	6.114e-05	0.0007652000000000001	7.019e-06	0.0003813	5.069e-06	7.677e-05	3.958e-06	6.579e-05	4.2469999999999996e-08	3.276e-06	3.9119999999999996e-07	1.911e-05	1.397e-05	0.001325	3.678e-06	7.832e-05
0.1540253	0.136	4.273585955409139	11560000.0	63.56	9.349e+16	0.6987899999999999	0.63008	0.35419	0.0001195	1.217e-05	3.242e-06	0.003975	8.544e-08	0.0066099999999999996	3.1639999999999997e-06	1.604e-05	0.0014529999999999999	3.604e-05	0.0006933	6.114e-05	0.0007651	7.0179999999999996e-06	0.0003813	5.069e-06	7.676e-05	3.9569999999999996e-06	6.579e-05	4.2460000000000004e-08	3.275e-06	3.911e-07	1.911e-05	1.397e-05	0.001325	3.678e-06	7.831e-05
0.15527860000000002	0.1365	4.269420616804788	11540000.0	63.28	9.298e+16	0.7017800000000001	0.63093	0.35334	0.000121	1.375e-05	3.6989999999999997e-06	0.003972	8.541000000000001e-08	0.006609	3.144e-06	1.604e-05	0.0014529999999999999	3.604e-05	0.0006933	6.113e-05	0.0007651	7.0179999999999996e-06	0.0003813	5.0680000000000004e-06	7.676e-05	3.9569999999999996e-06	6.578e-05	4.2460000000000004e-08	3.275e-06	3.911e-07	1.911e-05	1.397e-05	0.001325	3.678e-06	7.83e-05
0.1565359	0.137	4.265252118807736	11520000.0	63.0	9.248e+16	0.70476	0.6317699999999999	0.3525	0.0001225	1.566e-05	4.252e-06	0.0039689999999999994	8.535999999999999e-08	0.006608	3.125e-06	1.604e-05	0.001452	3.603e-05	0.0006932	6.113e-05	0.0007650000000000001	7.017000000000001e-06	0.0003812	5.0680000000000004e-06	7.675e-05	3.9569999999999996e-06	6.578e-05	4.2460000000000004e-08	3.275e-06	3.911e-07	1.91e-05	1.396e-05	0.001325	3.6769999999999997e-06	7.83e-05
0.1577971	0.1375	4.261080513084196	11500000.0	62.72	9.198e+16	0.7077100000000001	0.63261	0.35167	0.000124	1.788e-05	4.894e-06	0.003965	8.529999999999999e-08	0.006606999999999999	3.1060000000000004e-06	1.603e-05	0.001452	3.603e-05	0.0006931	6.112e-05	0.0007649	7.017000000000001e-06	0.0003812	5.067e-06	7.674e-05	3.956e-06	6.577e-05	4.245e-08	3.275e-06	3.91e-07	1.91e-05	1.396e-05	0.001325	3.6769999999999997e-06	7.829e-05
0.1590621	0.138	4.256905853062064	11490000.0	62.45	9.148e+16	0.7106399999999999	0.63344	0.35084	0.0001256	2.047e-05	5.645e-06	0.003961	8.523e-08	0.006606999999999999	3.088e-06	1.603e-05	0.001452	3.603e-05	0.0006931	6.112e-05	0.0007649	7.016e-06	0.0003812	5.067e-06	7.674e-05	3.956e-06	6.577e-05	4.245e-08	3.274e-06	3.91e-07	1.91e-05	1.396e-05	0.001325	3.6769999999999997e-06	7.828e-05
0.16032979999999997	0.1385	4.252728206904812	11470000.0	62.17	9.098e+16	0.7135600000000001	0.63426	0.35001	0.0001271	2.337e-05	6.484e-06	0.003956	8.515e-08	0.006606	3.0710000000000003e-06	1.603e-05	0.001452	3.602e-05	0.0006929999999999999	6.111e-05	0.0007647999999999999	7.015e-06	0.00038110000000000005	5.066e-06	7.673e-05	3.956e-06	6.576e-05	4.245e-08	3.274e-06	3.91e-07	1.91e-05	1.396e-05	0.001324	3.676e-06	7.828e-05
0.1616019	0.139	4.248547633882662	11450000.0	61.9	9.049e+16	0.71646	0.63508	0.34919	0.00012869999999999998	2.68e-05	7.477000000000001e-06	0.003951	8.505000000000001e-08	0.006605	3.054e-06	1.603e-05	0.001452	3.602e-05	0.0006929999999999999	6.111e-05	0.0007647	7.015e-06	0.00038110000000000005	5.066e-06	7.672e-05	3.955e-06	6.575e-05	4.2439999999999995e-08	3.274e-06	3.9090000000000004e-07	1.91e-05	1.396e-05	0.001324	3.676e-06	7.827e-05
0.1628769	0.1395	4.244364189494605	11430000.0	61.63	9e+16	0.71934	0.6359	0.34838	0.00013030000000000002	3.06e-05	8.575e-06	0.003944	8.493999999999999e-08	0.0066040000000000005	3.038e-06	1.603e-05	0.001451	3.602e-05	0.0006929	6.11e-05	0.0007647	7.014e-06	0.00038110000000000005	5.066e-06	7.672e-05	3.955e-06	6.575e-05	4.2439999999999995e-08	3.274e-06	3.9090000000000004e-07	1.91e-05	1.396e-05	0.001324	3.676e-06	7.826e-05
0.16415639999999998	0.14	4.2401779271377835	11410000.0	61.35	8.951e+16	0.7222	0.6367	0.34757	0.000132	3.504e-05	9.859e-06	0.0039369999999999995	8.481e-08	0.006603	3.023e-06	1.602e-05	0.001451	3.601e-05	0.0006928	6.11e-05	0.0007645999999999999	7.014e-06	0.000381	5.065e-06	7.671e-05	3.955e-06	6.574e-05	4.2439999999999995e-08	3.2730000000000003e-06	3.9090000000000004e-07	1.909e-05	1.396e-05	0.001324	3.675e-06	7.826e-05
0.1654384	0.1405	4.235988904208161	11390000.0	61.08	8.902e+16	0.72504	0.63751	0.34676999999999997	0.0001336	3.988e-05	1.126e-05	0.0039299999999999995	8.467e-08	0.006603	3.0080000000000003e-06	1.602e-05	0.001451	3.601e-05	0.0006928	6.109e-05	0.0007645	7.013e-06	0.000381	5.065e-06	7.67e-05	3.954e-06	6.574e-05	4.2430000000000003e-08	3.2730000000000003e-06	3.908e-07	1.909e-05	1.396e-05	0.001324	3.675e-06	7.825e-05
0.1667237	0.141	4.231797192363936	11370000.0	60.81	8.853e+16	0.72787	0.63831	0.34597	0.0001353	4.53e-05	1.283e-05	0.003921	8.451000000000001e-08	0.006601999999999999	2.9939999999999996e-06	1.602e-05	0.001451	3.601e-05	0.0006927000000000001	6.109e-05	0.0007645	7.012000000000001e-06	0.000381	5.064e-06	7.67e-05	3.954e-06	6.573e-05	4.2430000000000003e-08	3.2730000000000003e-06	3.908e-07	1.909e-05	1.396e-05	0.001324	3.675e-06	7.824e-05
0.1680128	0.1415	4.227602845648292	11350000.0	60.55	8.804e+16	0.7306699999999999	0.6391	0.34518000000000004	0.00013700000000000002	5.146e-05	1.461e-05	0.0039109999999999995	8.432e-08	0.006601	2.98e-06	1.602e-05	0.001451	3.601e-05	0.0006927000000000001	6.108e-05	0.0007644	7.012000000000001e-06	0.0003809	5.064e-06	7.669e-05	3.954e-06	6.573e-05	4.242e-08	3.2719999999999998e-06	3.908e-07	1.909e-05	1.395e-05	0.001324	3.674e-06	7.824e-05
0.1693055	0.142	4.223405913399762	11330000.0	60.28	8.756e+16	0.73345	0.63989	0.34439000000000003	0.00013869999999999998	5.834e-05	1.66e-05	0.003901	8.410999999999999e-08	0.0066	2.9669999999999997e-06	1.601e-05	0.001451	3.6e-05	0.0006926	6.108e-05	0.0007643	7.011e-06	0.0003809	5.0630000000000005e-06	7.668e-05	3.953e-06	6.572e-05	4.242e-08	3.2719999999999998e-06	3.907e-07	1.909e-05	1.395e-05	0.001324	3.674e-06	7.823e-05
0.170602	0.1425	4.219206444130945	11310000.0	60.01	8.708e+16	0.73621	0.64067	0.34360999999999997	0.00014040000000000002	6.603e-05	1.883e-05	0.003889	8.387000000000001e-08	0.006599	2.9539999999999996e-06	1.601e-05	0.00145	3.6e-05	0.0006926	6.107e-05	0.0007643	7.011e-06	0.0003809	5.0630000000000005e-06	7.668e-05	3.953e-06	6.571e-05	4.242e-08	3.2719999999999998e-06	3.907e-07	1.909e-05	1.395e-05	0.001324	3.674e-06	7.822e-05
0.1719005	0.143	4.215004505070591	11290000.0	59.75	8.66e+16	0.7389600000000001	0.64145	0.34284000000000003	0.0001422	7.415e-05	2.117e-05	0.0038759999999999997	8.362e-08	0.006599	2.942e-06	1.601e-05	0.00145	3.6e-05	0.0006925	6.107e-05	0.0007642	7.01e-06	0.00038080000000000004	5.0630000000000005e-06	7.667e-05	3.953e-06	6.571e-05	4.241000000000001e-08	3.2719999999999998e-06	3.907e-07	1.908e-05	1.395e-05	0.001323	3.6730000000000002e-06	7.822e-05
0.1732035	0.1435	4.210800153882954	11270000.0	59.48	8.612e+16	0.74169	0.64222	0.34207	0.000144	8.34e-05	2.385e-05	0.0038619999999999995	8.333e-08	0.0065980000000000006	2.93e-06	1.601e-05	0.00145	3.599e-05	0.0006923999999999999	6.106e-05	0.0007641	7.009e-06	0.00038080000000000004	5.062e-06	7.666e-05	3.952e-06	6.57e-05	4.241000000000001e-08	3.271e-06	3.906e-07	1.908e-05	1.395e-05	0.001323	3.6730000000000002e-06	7.821e-05
0.1745095	0.144	4.206593434942384	11260000.0	59.22	8.564e+16	0.74439	0.64298	0.3413	0.00014580000000000002	9.344e-05	2.675e-05	0.0038469999999999997	8.302e-08	0.0065969999999999996	2.919e-06	1.601e-05	0.00145	3.599e-05	0.0006923999999999999	6.105e-05	0.0007641	7.009e-06	0.00038080000000000004	5.062e-06	7.666e-05	3.952e-06	6.57e-05	4.241000000000001e-08	3.271e-06	3.906e-07	1.908e-05	1.395e-05	0.001323	3.6730000000000002e-06	7.82e-05
0.1758183	0.1445	4.202384412355593	11240000.0	58.95	8.517e+16	0.74708	0.64374	0.34055	0.0001476	0.0001042	2.987e-05	0.0038299999999999996	8.267999999999998e-08	0.006595999999999999	2.908e-06	1.6e-05	0.00145	3.599e-05	0.0006923	6.105e-05	0.0007639999999999999	7.008e-06	0.00038080000000000004	5.061e-06	7.665e-05	3.952e-06	6.569e-05	4.24e-08	3.271e-06	3.906e-07	1.908e-05	1.395e-05	0.001323	3.6730000000000002e-06	7.82e-05
0.17713099999999998	0.145	4.19817313838747	11220000.0	58.69	8.47e+16	0.74975	0.6445	0.33979000000000004	0.0001495	0.0001161	3.332e-05	0.003812	8.23e-08	0.006595	2.898e-06	1.6e-05	0.00145	3.598e-05	0.0006923	6.104e-05	0.0007639	7.008e-06	0.0003807	5.061e-06	7.664e-05	3.951e-06	6.569e-05	4.24e-08	3.27e-06	3.9049999999999996e-07	1.908e-05	1.395e-05	0.001323	3.6719999999999997e-06	7.819e-05
0.17844620000000003	0.1455	4.193959667841557	11200000.0	58.43	8.423e+16	0.7524	0.64525	0.33904	0.00015130000000000002	0.00012880000000000001	3.698e-05	0.003793	8.19e-08	0.006595	2.888e-06	1.6e-05	0.001449	3.598e-05	0.0006922	6.104e-05	0.0007639	7.007000000000001e-06	0.0003807	5.06e-06	7.664e-05	3.951e-06	6.568e-05	4.24e-08	3.27e-06	3.9049999999999996e-07	1.908e-05	1.394e-05	0.001323	3.6719999999999997e-06	7.818e-05
0.1797653	0.146	4.189744054667886	11180000.0	58.17	8.376e+16	0.75503	0.64599	0.3383	0.00015319999999999998	0.0001426	4.097e-05	0.0037719999999999997	8.146e-08	0.006594	2.879e-06	1.6e-05	0.001449	3.598e-05	0.0006921000000000001	6.103e-05	0.0007638	7.006e-06	0.0003807	5.06e-06	7.663e-05	3.951e-06	6.568e-05	4.239e-08	3.27e-06	3.9049999999999996e-07	1.908e-05	1.394e-05	0.001323	3.6719999999999997e-06	7.818e-05
0.18108770000000002	0.1465	4.1855263424345965	11160000.0	57.91	8.329e+16	0.75764	0.64673	0.33757	0.00015519999999999998	0.0001575	4.527e-05	0.003749	8.099e-08	0.006593000000000001	2.869e-06	1.6e-05	0.001449	3.598e-05	0.0006921000000000001	6.103e-05	0.0007638	7.006e-06	0.0003806	5.06e-06	7.663e-05	3.95e-06	6.567e-05	4.239e-08	3.27e-06	3.904e-07	1.907e-05	1.394e-05	0.001323	3.671e-06	7.817e-05
0.18241229999999997	0.147	4.181306593685349	11140000.0	57.66	8.283e+16	0.7602300000000001	0.64747	0.33683	0.0001571	0.00017309999999999998	4.979e-05	0.003725	8.049e-08	0.006592	2.8610000000000002e-06	1.599e-05	0.001449	3.597e-05	0.000692	6.102e-05	0.0007637000000000001	7.005e-06	0.0003806	5.059e-06	7.662e-05	3.95e-06	6.566e-05	4.239e-08	3.269e-06	3.904e-07	1.907e-05	1.394e-05	0.001323	3.671e-06	7.817e-05
0.18374079999999998	0.1475	4.177084863028938	11120000.0	57.4	8.236e+16	0.76281	0.6482	0.33610999999999996	0.0001591	0.00018999999999999998	5.468e-05	0.0037	7.995e-08	0.006591	2.852e-06	1.599e-05	0.001449	3.597e-05	0.000692	6.102e-05	0.0007636	7.005e-06	0.0003806	5.059e-06	7.661e-05	3.95e-06	6.566e-05	4.2380000000000006e-08	3.269e-06	3.904e-07	1.907e-05	1.394e-05	0.001322	3.671e-06	7.816e-05
0.1850717	0.148	4.172861201692019	11100000.0	57.14	8.19e+16	0.76536	0.6489199999999999	0.33539	0.00016109999999999999	0.0002077	5.98e-05	0.0036729999999999996	7.938e-08	0.006591	2.844e-06	1.599e-05	0.001448	3.597e-05	0.0006919	6.101e-05	0.0007636	7.004e-06	0.00038050000000000003	5.0580000000000005e-06	7.661e-05	3.949e-06	6.565e-05	4.2380000000000006e-08	3.269e-06	3.903e-07	1.907e-05	1.394e-05	0.001322	3.67e-06	7.815e-05
0.186407	0.1485	4.168635654448945	11080000.0	56.89	8.144e+16	0.76789	0.64964	0.33466999999999997	0.0001631	0.0002269	6.535e-05	0.0036439999999999997	7.877000000000001e-08	0.00659	2.836e-06	1.599e-05	0.001448	3.596e-05	0.0006919	6.101e-05	0.0007635	7.004e-06	0.00038050000000000003	5.0580000000000005e-06	7.66e-05	3.949e-06	6.565e-05	4.237e-08	3.269e-06	3.903e-07	1.907e-05	1.394e-05	0.001322	3.67e-06	7.815e-05
0.1877435	0.149	4.164408278663669	11070000.0	56.63	8.098e+16	0.77041	0.65035	0.33396	0.0001651	0.00024639999999999997	7.101e-05	0.003614	7.814e-08	0.006589	2.829e-06	1.599e-05	0.001448	3.596e-05	0.0006917999999999999	6.1e-05	0.0007633999999999999	7.003e-06	0.00038050000000000003	5.0580000000000005e-06	7.659e-05	3.949e-06	6.564e-05	4.237e-08	3.2680000000000003e-06	3.903e-07	1.907e-05	1.394e-05	0.001322	3.67e-06	7.814e-05
0.1890836	0.1495	4.160179139866303	11050000.0	56.38	8.053e+16	0.77291	0.6510600000000001	0.33326	0.0001672	0.0002674	7.707e-05	0.003583	7.747e-08	0.006587999999999999	2.821e-06	1.598e-05	0.001448	3.596e-05	0.0006917000000000001	6.1e-05	0.0007633999999999999	7.002e-06	0.0003804	5.057e-06	7.659e-05	3.948e-06	6.564e-05	4.237e-08	3.2680000000000003e-06	3.9020000000000004e-07	1.906e-05	1.394e-05	0.001322	3.67e-06	7.813e-05
0.190428	0.15	4.155948267774641	11030000.0	56.13	8.007e+16	0.7753800000000001	0.65176	0.33255999999999997	0.0001693	0.0002898	8.353e-05	0.003549	7.674e-08	0.006587999999999999	2.8139999999999997e-06	1.598e-05	0.001448	3.595e-05	0.0006917000000000001	6.099e-05	0.0007633	7.002e-06	0.0003804	5.057e-06	7.658e-05	3.948e-06	6.563e-05	4.2360000000000003e-08	3.2680000000000003e-06	3.9020000000000004e-07	1.906e-05	1.393e-05	0.001322	3.669e-06	7.813e-05
0.19177360000000002	0.1505	4.1517157180691555	11010000.0	55.88	7.962e+16	0.77784	0.65246	0.33186	0.0001714	0.0003126	9.012e-05	0.003515	7.601e-08	0.006587000000000001	2.808e-06	1.598e-05	0.001448	3.595e-05	0.0006916	6.099e-05	0.0007633	7.001e-06	0.0003804	5.056e-06	7.657e-05	3.948e-06	6.563e-05	4.2360000000000003e-08	3.267e-06	3.9020000000000004e-07	1.906e-05	1.393e-05	0.001322	3.669e-06	7.812e-05
0.19312320000000002	0.151	4.147481548955165	10990000.0	55.63	7.917e+16	0.78028	0.6531600000000001	0.33118000000000003	0.0001736	0.00033680000000000006	9.709e-05	0.003478	7.522999999999999e-08	0.006586	2.8010000000000004e-06	1.598e-05	0.0014470000000000002	3.595e-05	0.0006916	6.098e-05	0.0007632	7.001e-06	0.0003803	5.056e-06	7.657e-05	3.947e-06	6.562e-05	4.2360000000000003e-08	3.267e-06	3.901e-07	1.906e-05	1.393e-05	0.001322	3.669e-06	7.811e-05
0.19447520000000001	0.1515	4.143245804321464	10970000.0	55.38	7.872e+16	0.7827	0.65384	0.33049	0.0001758	0.0003618	0.00010429999999999999	0.0034409999999999996	7.442e-08	0.006585	2.795e-06	1.598e-05	0.0014470000000000002	3.595e-05	0.0006915000000000001	6.098e-05	0.0007631000000000001	7e-06	0.0003803	5.055e-06	7.656e-05	3.947e-06	6.562e-05	4.2350000000000005e-08	3.267e-06	3.901e-07	1.906e-05	1.393e-05	0.001322	3.6680000000000003e-06	7.811e-05
0.1958297	0.152	4.13900854364209	10950000.0	55.13	7.828e+16	0.7851	0.6545300000000001	0.32981	0.000178	0.00038760000000000004	0.0001118	0.0034020000000000005	7.358e-08	0.0065840000000000004	2.789e-06	1.597e-05	0.0014470000000000002	3.594e-05	0.0006915000000000001	6.097e-05	0.0007631000000000001	7e-06	0.0003803	5.055e-06	7.656e-05	3.947e-06	6.561e-05	4.2350000000000005e-08	3.267e-06	3.901e-07	1.906e-05	1.393e-05	0.0013210000000000001	3.6680000000000003e-06	7.81e-05
